relativePath,originalExt,originalBytes,webpBytes,deltaBytes,deltaPercent,originalSize,webpSize,quality
same-different-selection/assets/lg-blue-star-3-striped.webp,webp,4196,4502,306,7.29,4.10 KB,4.40 KB,85
same-different-selection/assets/lg-blue-star-3.webp,webp,3276,3460,184,5.62,3.20 KB,3.38 KB,85
same-different-selection/assets/lg-blue-star-4-black.webp,webp,4048,4340,292,7.21,3.95 KB,4.24 KB,85
same-different-selection/assets/lg-blue-star-4-gray.webp,webp,2416,2488,72,2.98,2.36 KB,2.43 KB,85
same-different-selection/assets/lg-blue-star-4-striped.webp,webp,5368,5786,418,7.79,5.24 KB,5.65 KB,85
same-different-selection/assets/lg-blue-star-4.webp,webp,4242,4548,306,7.21,4.14 KB,4.44 KB,85
same-different-selection/assets/lg-blue-star-black.webp,webp,1242,1318,76,6.12,1.21 KB,1.29 KB,85
same-different-selection/assets/lg-blue-star-gray.webp,webp,786,792,6,0.76,786.00 B,792.00 B,85
same-different-selection/assets/lg-blue-star-striped.webp,webp,1820,2058,238,13.08,1.78 KB,2.01 KB,85
same-different-selection/assets/lg-blue-star.webp,webp,1298,1368,70,5.39,1.27 KB,1.34 KB,85
same-different-selection/assets/lg-blue-triangle-2-black.webp,webp,1598,1706,108,6.76,1.56 KB,1.67 KB,85
same-different-selection/assets/lg-blue-triangle-2-gray.webp,webp,974,992,18,1.85,974.00 B,992.00 B,85
same-different-selection/assets/lg-blue-triangle-2-striped.webp,webp,2430,2682,252,10.37,2.37 KB,2.62 KB,85
same-different-selection/assets/lg-blue-triangle-2.webp,webp,1672,1790,118,7.06,1.63 KB,1.75 KB,85
same-different-selection/assets/lg-blue-triangle-3-black.webp,webp,2240,2366,126,5.63,2.19 KB,2.31 KB,85
same-different-selection/assets/lg-blue-triangle-3-gray.webp,webp,1316,1392,76,5.78,1.29 KB,1.36 KB,85
same-different-selection/assets/lg-blue-triangle-3-striped.webp,webp,3248,3562,314,9.67,3.17 KB,3.48 KB,85
same-different-selection/assets/lg-blue-triangle-3.webp,webp,2344,2464,120,5.12,2.29 KB,2.41 KB,85
same-different-selection/assets/lg-blue-triangle-4-black.webp,webp,2918,3096,178,6.10,2.85 KB,3.02 KB,85
same-different-selection/assets/lg-blue-triangle-4-gray.webp,webp,1720,1764,44,2.56,1.68 KB,1.72 KB,85
same-different-selection/assets/lg-blue-triangle-4-striped.webp,webp,4322,4596,274,6.34,4.22 KB,4.49 KB,85
same-different-selection/assets/lg-blue-triangle-4.webp,webp,3068,3222,154,5.02,3.00 KB,3.15 KB,85
same-different-selection/assets/lg-blue-triangle-black.webp,webp,942,992,50,5.31,942.00 B,992.00 B,85
same-different-selection/assets/lg-blue-triangle-gray.webp,webp,612,638,26,4.25,612.00 B,638.00 B,85
same-different-selection/assets/lg-blue-triangle-striped.webp,webp,1592,1728,136,8.54,1.55 KB,1.69 KB,85
same-different-selection/assets/lg-blue-triangle.webp,webp,962,1038,76,7.90,962.00 B,1.01 KB,85
same-different-selection/assets/lg-green-circle-2-black.webp,webp,2170,2282,112,5.16,2.12 KB,2.23 KB,85
same-different-selection/assets/lg-green-circle-2-gray.webp,webp,1170,1188,18,1.54,1.14 KB,1.16 KB,85
same-different-selection/assets/lg-green-circle-2-striped.webp,webp,2842,3114,272,9.57,2.78 KB,3.04 KB,85
same-different-selection/assets/lg-green-circle-2.webp,webp,2150,2260,110,5.12,2.10 KB,2.21 KB,85
same-different-selection/assets/lg-green-circle-3-black.webp,webp,3068,3270,202,6.58,3.00 KB,3.19 KB,85
same-different-selection/assets/lg-green-circle-3-gray.webp,webp,1650,1604,-46,-2.79,1.61 KB,1.57 KB,85
same-different-selection/assets/lg-green-circle-3-striped.webp,webp,3968,4276,308,7.76,3.88 KB,4.18 KB,85
same-different-selection/assets/lg-green-circle-3.webp,webp,3056,3218,162,5.30,2.98 KB,3.14 KB,85
same-different-selection/assets/lg-green-circle-4-black.webp,webp,4038,4346,308,7.63,3.94 KB,4.24 KB,85
same-different-selection/assets/lg-green-circle-4-gray.webp,webp,2172,2096,-76,-3.50,2.12 KB,2.05 KB,85
same-different-selection/assets/lg-green-circle-4-striped.webp,webp,5020,5432,412,8.21,4.90 KB,5.30 KB,85
same-different-selection/assets/lg-green-circle-4.webp,webp,4084,4276,192,4.70,3.99 KB,4.18 KB,85
same-different-selection/assets/lg-green-circle-black.webp,webp,1232,1322,90,7.31,1.20 KB,1.29 KB,85
same-different-selection/assets/lg-green-circle-gray.webp,webp,702,732,30,4.27,702.00 B,732.00 B,85
same-different-selection/assets/lg-green-circle-striped.webp,webp,1744,1890,146,8.37,1.70 KB,1.85 KB,85
same-different-selection/assets/lg-green-circle.webp,webp,1206,1286,80,6.63,1.18 KB,1.26 KB,85
same-different-selection/assets/lg-green-square-2-black.webp,webp,596,688,92,15.44,596.00 B,688.00 B,85
same-different-selection/assets/lg-green-square-2-gray.webp,webp,488,564,76,15.57,488.00 B,564.00 B,85
same-different-selection/assets/lg-green-square-2-striped.webp,webp,1370,1622,252,18.39,1.34 KB,1.58 KB,85
same-different-selection/assets/lg-green-square-2.webp,webp,580,658,78,13.45,580.00 B,658.00 B,85
same-different-selection/assets/lg-green-square-3-black.webp,webp,724,844,120,16.57,724.00 B,844.00 B,85
same-different-selection/assets/lg-green-square-3-gray.webp,webp,604,676,72,11.92,604.00 B,676.00 B,85
same-different-selection/assets/lg-green-square-3-striped.webp,webp,1752,2122,370,21.12,1.71 KB,2.07 KB,85
same-different-selection/assets/lg-green-square-3.webp,webp,712,850,138,19.38,712.00 B,850.00 B,85
same-different-selection/assets/lg-green-square-4-black.webp,webp,856,1058,202,23.60,856.00 B,1.03 KB,85
same-different-selection/assets/lg-green-square-4-gray.webp,webp,718,802,84,11.70,718.00 B,802.00 B,85
same-different-selection/assets/lg-green-square-4-striped.webp,webp,2020,2362,342,16.93,1.97 KB,2.31 KB,85
same-different-selection/assets/lg-green-square-4.webp,webp,842,1002,160,19.00,842.00 B,1002.00 B,85
same-different-selection/assets/lg-green-square-black.webp,webp,400,484,84,21.00,400.00 B,484.00 B,85
same-different-selection/assets/lg-green-square-gray.webp,webp,350,390,40,11.43,350.00 B,390.00 B,85
same-different-selection/assets/lg-green-square-striped.webp,webp,1084,1188,104,9.59,1.06 KB,1.16 KB,85
same-different-selection/assets/lg-green-square.webp,webp,404,482,78,19.31,404.00 B,482.00 B,85
same-different-selection/assets/lg-green-star-2-black.webp,webp,2248,2428,180,8.01,2.20 KB,2.37 KB,85
same-different-selection/assets/lg-green-star-2-gray.webp,webp,1212,1194,-18,-1.49,1.18 KB,1.17 KB,85
same-different-selection/assets/lg-green-star-2-striped.webp,webp,3024,3328,304,10.05,2.95 KB,3.25 KB,85
same-different-selection/assets/lg-green-star-2.webp,webp,2240,2356,116,5.18,2.19 KB,2.30 KB,85
same-different-selection/assets/lg-green-star-3-black.webp,webp,3280,3456,176,5.37,3.20 KB,3.38 KB,85
same-different-selection/assets/lg-green-star-3-gray.webp,webp,1694,1646,-48,-2.83,1.65 KB,1.61 KB,85
same-different-selection/assets/lg-green-star-3-striped.webp,webp,4240,4602,362,8.54,4.14 KB,4.49 KB,85
same-different-selection/assets/lg-green-star-3.webp,webp,3210,3416,206,6.42,3.13 KB,3.34 KB,85
same-different-selection/assets/lg-green-star-4-black.webp,webp,4192,4518,326,7.78,4.09 KB,4.41 KB,85
same-different-selection/assets/lg-green-star-4-gray.webp,webp,2094,2170,76,3.63,2.04 KB,2.12 KB,85
same-different-selection/assets/lg-green-star-4-striped.webp,webp,5460,5882,422,7.73,5.33 KB,5.74 KB,85
same-different-selection/assets/lg-green-star-4.webp,webp,4198,4480,282,6.72,4.10 KB,4.38 KB,85
same-different-selection/assets/lg-green-star-black.webp,webp,1302,1362,60,4.61,1.27 KB,1.33 KB,85
same-different-selection/assets/lg-green-star-gray.webp,webp,724,736,12,1.66,724.00 B,736.00 B,85
same-different-selection/assets/lg-green-star-striped.webp,webp,1844,2036,192,10.41,1.80 KB,1.99 KB,85
same-different-selection/assets/lg-green-star.webp,webp,1284,1348,64,4.98,1.25 KB,1.32 KB,85
same-different-selection/assets/lg-green-triangle-2-black.webp,webp,1648,1756,108,6.55,1.61 KB,1.71 KB,85
same-different-selection/assets/lg-green-triangle-2-gray.webp,webp,902,932,30,3.33,902.00 B,932.00 B,85
same-different-selection/assets/lg-green-triangle-2-striped.webp,webp,2450,2740,290,11.84,2.39 KB,2.68 KB,85
same-different-selection/assets/lg-green-triangle-2.webp,webp,1636,1742,106,6.48,1.60 KB,1.70 KB,85
same-different-selection/assets/lg-green-triangle-3-black.webp,webp,2356,2454,98,4.16,2.30 KB,2.40 KB,85
same-different-selection/assets/lg-green-triangle-3-gray.webp,webp,1238,1262,24,1.94,1.21 KB,1.23 KB,85
same-different-selection/assets/lg-green-triangle-3-striped.webp,webp,3262,3682,420,12.88,3.19 KB,3.60 KB,85
same-different-selection/assets/lg-green-triangle-3.webp,webp,2358,2448,90,3.82,2.30 KB,2.39 KB,85
same-different-selection/assets/lg-green-triangle-4-black.webp,webp,3042,3236,194,6.38,2.97 KB,3.16 KB,85
same-different-selection/assets/lg-green-triangle-4-gray.webp,webp,1578,1600,22,1.39,1.54 KB,1.56 KB,85
same-different-selection/assets/lg-green-triangle-4-striped.webp,webp,4310,4658,348,8.07,4.21 KB,4.55 KB,85
same-different-selection/assets/lg-green-triangle-4.webp,webp,3012,3180,168,5.58,2.94 KB,3.11 KB,85
same-different-selection/assets/lg-green-triangle-black.webp,webp,970,1024,54,5.57,970.00 B,1.00 KB,85
same-different-selection/assets/lg-green-triangle-gray.webp,webp,572,614,42,7.34,572.00 B,614.00 B,85
same-different-selection/assets/lg-green-triangle-striped.webp,webp,1560,1764,204,13.08,1.52 KB,1.72 KB,85
same-different-selection/assets/lg-green-triangle.webp,webp,966,1020,54,5.59,966.00 B,1020.00 B,85
same-different-selection/assets/lg-red-circle-2-black.webp,webp,2112,2188,76,3.60,2.06 KB,2.14 KB,85
same-different-selection/assets/lg-red-circle-2-gray.webp,webp,1830,1864,34,1.86,1.79 KB,1.82 KB,85
same-different-selection/assets/lg-red-circle-2-striped.webp,webp,2992,3250,258,8.62,2.92 KB,3.17 KB,85
same-different-selection/assets/lg-red-circle-2.webp,webp,2366,2534,168,7.10,2.31 KB,2.47 KB,85
same-different-selection/assets/lg-red-circle-3-black.webp,webp,2976,3102,126,4.23,2.91 KB,3.03 KB,85
same-different-selection/assets/lg-red-circle-3-gray.webp,webp,2574,2614,40,1.55,2.51 KB,2.55 KB,85
same-different-selection/assets/lg-red-circle-3-striped.webp,webp,4104,4432,328,7.99,4.01 KB,4.33 KB,85
same-different-selection/assets/lg-red-circle-3.webp,webp,3386,3624,238,7.03,3.31 KB,3.54 KB,85
same-different-selection/assets/lg-red-circle-4-black.webp,webp,3928,4132,204,5.19,3.84 KB,4.04 KB,85
same-different-selection/assets/lg-red-circle-4-gray.webp,webp,3340,3400,60,1.80,3.26 KB,3.32 KB,85
same-different-selection/assets/lg-red-circle-4-striped.webp,webp,5278,5644,366,6.93,5.15 KB,5.51 KB,85
same-different-selection/assets/lg-red-circle-4.webp,webp,4502,4760,258,5.73,4.40 KB,4.65 KB,85
same-different-selection/assets/lg-red-circle-black.webp,webp,1194,1256,62,5.19,1.17 KB,1.23 KB,85
same-different-selection/assets/lg-red-circle-gray.webp,webp,1062,1080,18,1.69,1.04 KB,1.05 KB,85
same-different-selection/assets/lg-red-circle-striped.webp,webp,1824,1960,136,7.46,1.78 KB,1.91 KB,85
same-different-selection/assets/lg-red-circle.webp,webp,1344,1448,104,7.74,1.31 KB,1.41 KB,85
same-different-selection/assets/lg-red-square-2-black.webp,webp,588,734,146,24.83,588.00 B,734.00 B,85
same-different-selection/assets/lg-red-square-2-gray.webp,webp,582,702,120,20.62,582.00 B,702.00 B,85
same-different-selection/assets/lg-red-square-2-striped.webp,webp,1472,1680,208,14.13,1.44 KB,1.64 KB,85
same-different-selection/assets/lg-red-square-2.webp,webp,600,684,84,14.00,600.00 B,684.00 B,85
same-different-selection/assets/lg-red-square-3-black.webp,webp,738,876,138,18.70,738.00 B,876.00 B,85
same-different-selection/assets/lg-red-square-3-gray.webp,webp,744,820,76,10.22,744.00 B,820.00 B,85
same-different-selection/assets/lg-red-square-3-striped.webp,webp,1910,2220,310,16.23,1.87 KB,2.17 KB,85
same-different-selection/assets/lg-red-square-3.webp,webp,766,908,142,18.54,766.00 B,908.00 B,85
same-different-selection/assets/lg-red-square-4-black.webp,webp,838,1044,206,24.58,838.00 B,1.02 KB,85
same-different-selection/assets/lg-red-square-4-gray.webp,webp,906,1000,94,10.38,906.00 B,1000.00 B,85
same-different-selection/assets/lg-red-square-4-striped.webp,webp,2240,2598,358,15.98,2.19 KB,2.54 KB,85
same-different-selection/assets/lg-red-square-4.webp,webp,932,1066,134,14.38,932.00 B,1.04 KB,85
same-different-selection/assets/lg-red-square-black.webp,webp,428,470,42,9.81,428.00 B,470.00 B,85
same-different-selection/assets/lg-red-square-gray.webp,webp,404,466,62,15.35,404.00 B,466.00 B,85
same-different-selection/assets/lg-red-square-striped.webp,webp,1098,1224,126,11.48,1.07 KB,1.20 KB,85
same-different-selection/assets/lg-red-square.webp,webp,434,498,64,14.75,434.00 B,498.00 B,85
same-different-selection/assets/lg-red-star-2-black.webp,webp,2206,2296,90,4.08,2.15 KB,2.24 KB,85
same-different-selection/assets/lg-red-star-2-gray.webp,webp,1892,1942,50,2.64,1.85 KB,1.90 KB,85
same-different-selection/assets/lg-red-star-2-striped.webp,webp,3118,3358,240,7.70,3.04 KB,3.28 KB,85
same-different-selection/assets/lg-red-star-2.webp,webp,2490,2652,162,6.51,2.43 KB,2.59 KB,85
same-different-selection/assets/lg-red-star-3-black.webp,webp,3192,3296,104,3.26,3.12 KB,3.22 KB,85
same-different-selection/assets/lg-red-star-3-gray.webp,webp,2722,2778,56,2.06,2.66 KB,2.71 KB,85
same-different-selection/assets/lg-red-star-3-striped.webp,webp,4374,4728,354,8.09,4.27 KB,4.62 KB,85
same-different-selection/assets/lg-red-star-3.webp,webp,3578,3854,276,7.71,3.49 KB,3.76 KB,85
same-different-selection/assets/lg-red-star-4-black.webp,webp,4072,4286,214,5.26,3.98 KB,4.19 KB,85
same-different-selection/assets/lg-red-star-4-gray.webp,webp,3466,3572,106,3.06,3.38 KB,3.49 KB,85
same-different-selection/assets/lg-red-star-4-striped.webp,webp,5668,6080,412,7.27,5.54 KB,5.94 KB,85
same-different-selection/assets/lg-red-star-4.webp,webp,4650,4972,322,6.92,4.54 KB,4.86 KB,85
same-different-selection/assets/lg-red-star-black.webp,webp,1260,1308,48,3.81,1.23 KB,1.28 KB,85
same-different-selection/assets/lg-red-star-gray.webp,webp,1070,1118,48,4.49,1.04 KB,1.09 KB,85
same-different-selection/assets/lg-red-star-striped.webp,webp,1812,2102,290,16.00,1.77 KB,2.05 KB,85
same-different-selection/assets/lg-red-star.webp,webp,1426,1506,80,5.61,1.39 KB,1.47 KB,85
same-different-selection/assets/lg-red-triangle-2-black.webp,webp,1602,1684,82,5.12,1.56 KB,1.64 KB,85
same-different-selection/assets/lg-red-triangle-2-gray.webp,webp,1348,1396,48,3.56,1.32 KB,1.36 KB,85
same-different-selection/assets/lg-red-triangle-2-striped.webp,webp,2514,2820,306,12.17,2.46 KB,2.75 KB,85
same-different-selection/assets/lg-red-triangle-2.webp,webp,1808,1928,120,6.64,1.77 KB,1.88 KB,85
same-different-selection/assets/lg-red-triangle-3-black.webp,webp,2268,2342,74,3.26,2.21 KB,2.29 KB,85
same-different-selection/assets/lg-red-triangle-3-gray.webp,webp,1916,1928,12,0.63,1.87 KB,1.88 KB,85
same-different-selection/assets/lg-red-triangle-3-striped.webp,webp,3386,3778,392,11.58,3.31 KB,3.69 KB,85
same-different-selection/assets/lg-red-triangle-3.webp,webp,2532,2704,172,6.79,2.47 KB,2.64 KB,85
same-different-selection/assets/lg-red-triangle-4-black.webp,webp,2948,3062,114,3.87,2.88 KB,2.99 KB,85
same-different-selection/assets/lg-red-triangle-4-gray.webp,webp,2486,2520,34,1.37,2.43 KB,2.46 KB,85
same-different-selection/assets/lg-red-triangle-4-striped.webp,webp,4566,4874,308,6.75,4.46 KB,4.76 KB,85
same-different-selection/assets/lg-red-triangle-4.webp,webp,3360,3602,242,7.20,3.28 KB,3.52 KB,85
same-different-selection/assets/lg-red-triangle-black.webp,webp,956,1002,46,4.81,956.00 B,1002.00 B,85
same-different-selection/assets/lg-red-triangle-gray.webp,webp,852,866,14,1.64,852.00 B,866.00 B,85
same-different-selection/assets/lg-red-triangle-striped.webp,webp,1670,1884,214,12.81,1.63 KB,1.84 KB,85
same-different-selection/assets/lg-red-triangle.webp,webp,1056,1124,68,6.44,1.03 KB,1.10 KB,85
same-different-selection/assets/lg-yellow-circle-2-black.webp,webp,2334,2506,172,7.37,2.28 KB,2.45 KB,85
same-different-selection/assets/lg-yellow-circle-2-gray.webp,webp,1934,2010,76,3.93,1.89 KB,1.96 KB,85
same-different-selection/assets/lg-yellow-circle-2-striped.webp,webp,2650,2784,134,5.06,2.59 KB,2.72 KB,85
same-different-selection/assets/lg-yellow-circle-2.webp,webp,1594,1572,-22,-1.38,1.56 KB,1.54 KB,85
same-different-selection/assets/lg-yellow-circle-3-black.webp,webp,3304,3522,218,6.60,3.23 KB,3.44 KB,85
same-different-selection/assets/lg-yellow-circle-3-gray.webp,webp,2724,2838,114,4.19,2.66 KB,2.77 KB,85
same-different-selection/assets/lg-yellow-circle-3-striped.webp,webp,3616,3882,266,7.36,3.53 KB,3.79 KB,85
same-different-selection/assets/lg-yellow-circle-3.webp,webp,2202,2198,-4,-0.18,2.15 KB,2.15 KB,85
same-different-selection/assets/lg-yellow-circle-4-black.webp,webp,4332,4670,338,7.80,4.23 KB,4.56 KB,85
same-different-selection/assets/lg-yellow-circle-4-gray.webp,webp,3568,3770,202,5.66,3.48 KB,3.68 KB,85
same-different-selection/assets/lg-yellow-circle-4-striped.webp,webp,4586,4832,246,5.36,4.48 KB,4.72 KB,85
same-different-selection/assets/lg-yellow-circle-4.webp,webp,2884,2898,14,0.49,2.82 KB,2.83 KB,85
same-different-selection/assets/lg-yellow-circle-black.webp,webp,1318,1412,94,7.13,1.29 KB,1.38 KB,85
same-different-selection/assets/lg-yellow-circle-gray.webp,webp,1102,1156,54,4.90,1.08 KB,1.13 KB,85
same-different-selection/assets/lg-yellow-circle-striped.webp,webp,1652,1770,118,7.14,1.61 KB,1.73 KB,85
same-different-selection/assets/lg-yellow-circle.webp,webp,940,924,-16,-1.70,940.00 B,924.00 B,85
same-different-selection/assets/lg-yellow-square-2-black.webp,webp,578,674,96,16.61,578.00 B,674.00 B,85
same-different-selection/assets/lg-yellow-square-2-gray.webp,webp,548,664,116,21.17,548.00 B,664.00 B,85
same-different-selection/assets/lg-yellow-square-2-striped.webp,webp,1390,1584,194,13.96,1.36 KB,1.55 KB,85
same-different-selection/assets/lg-yellow-square-2.webp,webp,534,638,104,19.48,534.00 B,638.00 B,85
same-different-selection/assets/lg-yellow-square-3-black.webp,webp,712,858,146,20.51,712.00 B,858.00 B,85
same-different-selection/assets/lg-yellow-square-3-gray.webp,webp,708,810,102,14.41,708.00 B,810.00 B,85
same-different-selection/assets/lg-yellow-square-3-striped.webp,webp,1770,2116,346,19.55,1.73 KB,2.07 KB,85
same-different-selection/assets/lg-yellow-square-3.webp,webp,650,812,162,24.92,650.00 B,812.00 B,85
same-different-selection/assets/lg-yellow-square-4-black.webp,webp,872,1040,168,19.27,872.00 B,1.02 KB,85
same-different-selection/assets/lg-yellow-square-4-gray.webp,webp,862,964,102,11.83,862.00 B,964.00 B,85
same-different-selection/assets/lg-yellow-square-4-striped.webp,webp,1988,2386,398,20.02,1.94 KB,2.33 KB,85
same-different-selection/assets/lg-yellow-square-4.webp,webp,816,988,172,21.08,816.00 B,988.00 B,85
same-different-selection/assets/lg-yellow-square-black.webp,webp,420,480,60,14.29,420.00 B,480.00 B,85
same-different-selection/assets/lg-yellow-square-gray.webp,webp,398,434,36,9.05,398.00 B,434.00 B,85
same-different-selection/assets/lg-yellow-square-striped.webp,webp,1054,1156,102,9.68,1.03 KB,1.13 KB,85
same-different-selection/assets/lg-yellow-square.webp,webp,400,442,42,10.50,400.00 B,442.00 B,85
same-different-selection/assets/lg-yellow-star-2-black.webp,webp,2406,2594,188,7.81,2.35 KB,2.53 KB,85
same-different-selection/assets/lg-yellow-star-2-gray.webp,webp,2014,2108,94,4.67,1.97 KB,2.06 KB,85
same-different-selection/assets/lg-yellow-star-2-striped.webp,webp,2886,3172,286,9.91,2.82 KB,3.10 KB,85
same-different-selection/assets/lg-yellow-star-2.webp,webp,1628,1642,14,0.86,1.59 KB,1.60 KB,85
same-different-selection/assets/lg-yellow-star-3-black.webp,webp,3474,3744,270,7.77,3.39 KB,3.66 KB,85
same-different-selection/assets/lg-yellow-star-3-gray.webp,webp,2870,3004,134,4.67,2.80 KB,2.93 KB,85
same-different-selection/assets/lg-yellow-star-3-striped.webp,webp,4064,4336,272,6.69,3.97 KB,4.23 KB,85
same-different-selection/assets/lg-yellow-star-3.webp,webp,2334,2328,-6,-0.26,2.28 KB,2.27 KB,85
same-different-selection/assets/lg-yellow-star-4-black.webp,webp,4472,4914,442,9.88,4.37 KB,4.80 KB,85
same-different-selection/assets/lg-yellow-star-4-gray.webp,webp,3714,3946,232,6.25,3.63 KB,3.85 KB,85
same-different-selection/assets/lg-yellow-star-4-striped.webp,webp,5256,5632,376,7.15,5.13 KB,5.50 KB,85
same-different-selection/assets/lg-yellow-star-4.webp,webp,2976,3032,56,1.88,2.91 KB,2.96 KB,85
same-different-selection/assets/lg-yellow-star-black.webp,webp,1392,1514,122,8.76,1.36 KB,1.48 KB,85
same-different-selection/assets/lg-yellow-star-gray.webp,webp,1152,1214,62,5.38,1.13 KB,1.19 KB,85
same-different-selection/assets/lg-yellow-star-striped.webp,webp,1780,2000,220,12.36,1.74 KB,1.95 KB,85
same-different-selection/assets/lg-yellow-star.webp,webp,944,942,-2,-0.21,944.00 B,942.00 B,85
same-different-selection/assets/lg-yellow-triangle-2-black.webp,webp,1788,1924,136,7.61,1.75 KB,1.88 KB,85
same-different-selection/assets/lg-yellow-triangle-2-gray.webp,webp,1500,1562,62,4.13,1.46 KB,1.53 KB,85
same-different-selection/assets/lg-yellow-triangle-2-striped.webp,webp,2268,2598,330,14.55,2.21 KB,2.54 KB,85
same-different-selection/assets/lg-yellow-triangle-2.webp,webp,1214,1208,-6,-0.49,1.19 KB,1.18 KB,85
same-different-selection/assets/lg-yellow-triangle-3-black.webp,webp,2446,2678,232,9.48,2.39 KB,2.62 KB,85
same-different-selection/assets/lg-yellow-triangle-3-gray.webp,webp,2056,2170,114,5.54,2.01 KB,2.12 KB,85
same-different-selection/assets/lg-yellow-triangle-3-striped.webp,webp,2992,3390,398,13.30,2.92 KB,3.31 KB,85
same-different-selection/assets/lg-yellow-triangle-3.webp,webp,1652,1680,28,1.69,1.61 KB,1.64 KB,85
same-different-selection/assets/lg-yellow-triangle-4-black.webp,webp,3196,3506,310,9.70,3.12 KB,3.42 KB,85
same-different-selection/assets/lg-yellow-triangle-4-gray.webp,webp,2676,2790,114,4.26,2.61 KB,2.72 KB,85
same-different-selection/assets/lg-yellow-triangle-4-striped.webp,webp,4144,4506,362,8.74,4.05 KB,4.40 KB,85
same-different-selection/assets/lg-yellow-triangle-4.webp,webp,2144,2136,-8,-0.37,2.09 KB,2.09 KB,85
same-different-selection/assets/lg-yellow-triangle-black.webp,webp,1052,1112,60,5.70,1.03 KB,1.09 KB,85
same-different-selection/assets/lg-yellow-triangle-gray.webp,webp,876,920,44,5.02,876.00 B,920.00 B,85
same-different-selection/assets/lg-yellow-triangle-striped.webp,webp,1544,1796,252,16.32,1.51 KB,1.75 KB,85
same-different-selection/assets/lg-yellow-triangle.webp,webp,758,752,-6,-0.79,758.00 B,752.00 B,85
same-different-selection/assets/med-blue-circle-2-black.webp,webp,1398,1490,92,6.58,1.37 KB,1.46 KB,85
same-different-selection/assets/med-blue-circle-2-gray.webp,webp,898,900,2,0.22,898.00 B,900.00 B,85
same-different-selection/assets/med-blue-circle-2-striped.webp,webp,1986,2232,246,12.39,1.94 KB,2.18 KB,85
same-different-selection/assets/med-blue-circle-2.webp,webp,1466,1536,70,4.77,1.43 KB,1.50 KB,85
same-different-selection/assets/med-blue-circle-3-black.webp,webp,1966,2058,92,4.68,1.92 KB,2.01 KB,85
same-different-selection/assets/med-blue-circle-3-gray.webp,webp,1232,1272,40,3.25,1.20 KB,1.24 KB,85
same-different-selection/assets/med-blue-circle-3-striped.webp,webp,2658,2988,330,12.42,2.60 KB,2.92 KB,85
same-different-selection/assets/med-blue-circle-3.webp,webp,2040,2152,112,5.49,1.99 KB,2.10 KB,85
same-different-selection/assets/med-blue-circle-4-black.webp,webp,2500,2644,144,5.76,2.44 KB,2.58 KB,85
same-different-selection/assets/med-blue-circle-4-gray.webp,webp,1540,1596,56,3.64,1.50 KB,1.56 KB,85
same-different-selection/assets/med-blue-circle-4-striped.webp,webp,3386,3688,302,8.92,3.31 KB,3.60 KB,85
same-different-selection/assets/med-blue-circle-4.webp,webp,2576,2738,162,6.29,2.52 KB,2.67 KB,85
same-different-selection/assets/med-blue-circle-black.webp,webp,828,876,48,5.80,828.00 B,876.00 B,85
same-different-selection/assets/med-blue-circle-gray.webp,webp,528,540,12,2.27,528.00 B,540.00 B,85
same-different-selection/assets/med-blue-circle-striped.webp,webp,1286,1540,254,19.75,1.26 KB,1.50 KB,85
same-different-selection/assets/med-blue-circle.webp,webp,852,906,54,6.34,852.00 B,906.00 B,85
same-different-selection/assets/med-blue-square-2-black.webp,webp,508,554,46,9.06,508.00 B,554.00 B,85
same-different-selection/assets/med-blue-square-2-gray.webp,webp,452,528,76,16.81,452.00 B,528.00 B,85
same-different-selection/assets/med-blue-square-2-striped.webp,webp,1154,1334,180,15.60,1.13 KB,1.30 KB,85
same-different-selection/assets/med-blue-square-2.webp,webp,524,578,54,10.31,524.00 B,578.00 B,85
same-different-selection/assets/med-blue-square-3-black.webp,webp,640,724,84,13.13,640.00 B,724.00 B,85
same-different-selection/assets/med-blue-square-3-gray.webp,webp,572,648,76,13.29,572.00 B,648.00 B,85
same-different-selection/assets/med-blue-square-3-striped.webp,webp,1416,1688,272,19.21,1.38 KB,1.65 KB,85
same-different-selection/assets/med-blue-square-3.webp,webp,652,752,100,15.34,652.00 B,752.00 B,85
same-different-selection/assets/med-blue-square-4-black.webp,webp,724,866,142,19.61,724.00 B,866.00 B,85
same-different-selection/assets/med-blue-square-4-gray.webp,webp,668,818,150,22.46,668.00 B,818.00 B,85
same-different-selection/assets/med-blue-square-4-striped.webp,webp,1690,1942,252,14.91,1.65 KB,1.90 KB,85
same-different-selection/assets/med-blue-square-4.webp,webp,738,880,142,19.24,738.00 B,880.00 B,85
same-different-selection/assets/med-blue-square-black.webp,webp,358,380,22,6.15,358.00 B,380.00 B,85
same-different-selection/assets/med-blue-square-gray.webp,webp,332,340,8,2.41,332.00 B,340.00 B,85
same-different-selection/assets/med-blue-square-striped.webp,webp,866,948,82,9.47,866.00 B,948.00 B,85
same-different-selection/assets/med-blue-square.webp,webp,376,400,24,6.38,376.00 B,400.00 B,85
same-different-selection/assets/med-blue-star-2-black.webp,webp,1434,1506,72,5.02,1.40 KB,1.47 KB,85
same-different-selection/assets/med-blue-star-2-gray.webp,webp,904,922,18,1.99,904.00 B,922.00 B,85
same-different-selection/assets/med-blue-star-2-striped.webp,webp,2048,2342,294,14.36,2.00 KB,2.29 KB,85
same-different-selection/assets/med-blue-star-2.webp,webp,1514,1598,84,5.55,1.48 KB,1.56 KB,85
